customer_id,first_name,last_name,email_address,gender,registration_date,state,phone,zip_code,is_active
CLI-051628,Evelio,Casares Soria,nelly42@example.com,F,17/09/2024,Nuevo León,222-5884-3482,76282,true
CLI-036621,Conchita,Venegas Quesada,zzavala@example.com,M,29/09/2022,Nuevo León,222-4313-6512,40083,true
CLI-018526,José,Espinoza Ayala,estefaniabarrera@example.org,F,02/12/2020,Nuevo León,81-0566-4454,82680,False
CLI-041015,Gonzalo,García Olvera,cristalmora@example.org,F,12/08/2020,Jalisco,33-1320-0159,21857,True
CLI-003684,Gabriel,Zarate Huerta,alejandra70@example.org,M,29/10/2021,Jalisco,55-5900-2701 ext. 1932,11592,true
CLI-024970,Liliana,Gastélum Terrazas,villalobosdulce@example.org,M,31/07/2023,Nuevo León,33-0035-8352,98592,true
CLI-036993,Eugenia,Quintero Lucero,salcidomaria@example.net,M,01/02/2021,Jalisco,442-3674-9941 ext. 327,87823,true
CLI-030483,Mitzy,Pabón Irizarry,cristinagiron@example.com,None,25/06/2024,Nuevo León,33-9598-6619,-,true
CLI-038163,Horacio,Sarabia Arias,aldo56@example.net,M,20/10/2019,Jalisco,222-3975-9964 ext. 5397,18516,True
CLI-008529,Abril,Gómez de la Crúz,oteroesteban@example.net,M,19/10/2024,Jalisco,222-8903-7709 ext. 3588,28317,True
CLI-005346,Alma,Zavala Ordóñez,colonelsa@example.net,F,29/09/2021,Jalisco,222-0380-9326,40503,false
CLI-000798,Inés,Treviño Verduzco,dbarragan@example.net,No especificado,30/12/2021,Jalisco,55-9341-2137,50964,True
CLI-050934,Esperanza,Tijerina Jáquez,javier64@example.net,F,18/05/2023,Nuevo León,33-2266-6883,64649,TRUE
CLI-044334,Liliana,Beltrán Alonso,nbahena@example.org,M,06/11/2022,Jalisco,998-9240-8884, ,true
CLI-019485,Reynaldo,Cortés Sisneros,eugenia99@example.net,M,24/03/2023,Nuevo León,442-9258-9872,18614,True
CLI-034864,Sofía,Nájera Olivo,moramaria@example.com,F,09/10/2022,Jalisco,81-3879-0735,56443,true
CLI-051576,Hermelinda,Alcántar de Anda,anabel55@example.net,M,03/02/2022,Jalisco,442-7096-4870,10327,true
CLI-034315,Salma,Ponce Montoya,acarrion@example.com,F,23/09/2023,Jalisco,55-3712-8012,39150,true
CLI-038347,César,Palacios Posada,mariana92@example.org,F,18/11/2023,Jalisco,33-5137-4467,41068,True
CLI-029813,Antonio,Apodaca Orellana,cordovaclaudia@example.com,NA,13/04/2021,Nuevo León,33-2649-0305 ext. 7006,41618,False
CLI-025349,Ariadna,Urbina Botello,svillalobos@example.net,M,17/09/2022,Jalisco,33-1496-1465,85648,True
CLI-016484,Itzel,Caballero Padilla,noriegadebora@example.net,M,21/12/2020,Jalisco,222-5018-8411,17452,TRUE
CLI-010514,Omar,Abreu Iglesias,herediacristina@example.org,M,07/08/2020,Nuevo León,442-7397-9998 ext. 7449,17486,False
CLI-029667,Rosario,Peña Covarrubias,robledojorge@example.com,M,13/08/2022,Nuevo León,55-5535-7244,49359,True
CLI-019295,Eloy,Zaragoza Pulido,vjiminez@example.net,F,02/08/2019,Nuevo León,33-1749-1072,54569,true
CLI-025355,Eugenia,Jimínez Fuentes,evasquez@example.org,F,27/02/2019,Jalisco,33-9535-5505,52635,True
CLI-042803,Pilar,Laureano Marín,sesquibel@example.com,M,15/05/2019,Jalisco,222-4694-2851,23545,true
CLI-032710,Raquel,Carvajal Otero,nicolas07@example.org,M,16/03/2024,Nuevo León,998-8778-4652,18098,true
CLI-002283,Adán,Navarrete Armas,antonioluna@example.org,F,23/08/2022,Jalisco,81-9765-8963 ext. 4886,17118,True
CLI-035142,Raúl,Griego Padilla,ulloatrinidad@example.net,M,06/11/2021,Nuevo León,55-7292-2082 ext. 1633,25631,FALSE
CLI-041246,Eric,Romo Urrutia,salma22@example.com,F,01/07/2023,Nuevo León,55-7023-9768 ext. 9086,93510,False
CLI-011393,Patricia,Mascareñas Rael,marisol23@example.com,M,15/01/2024,Jalisco,998-4300-8266,89745,true
CLI-029028,Mariano,Olivares Prado,sofia15@example.com,M,24/01/2020,Jalisco,442-8588-3970 ext. 1426,NA,true
CLI-017740,Barbara,Saavedra Rivas,emaya@example.org,M,25/07/2020,Nuevo León,55-1172-1089 ext. 4700,42991,true
CLI-045102,Oswaldo,Núñez Navarro,wtamez@example.net,M,17/11/2019,Nuevo León,998-5357-2791,26991,TRUE
CLI-001524,Mariana,Loera Candelaria,bcotto@example.com,F,16/08/2022,Nuevo León,55-1180-7501,86124,true
CLI-041291,Mateo,Soliz Munguía,juan99@example.com,F,29/06/2024,Nuevo León,55-8948-0833,69452,True
CLI-051541,Guillermina,Henríquez Ordóñez,diego14@example.com,F,30/08/2019,Jalisco,222-9890-1916,39971,True
CLI-050980,Gregorio,Loya Carreón,nayeli54@example.org,M,31/07/2019,Jalisco,55-0016-5385 ext. 9282,50783,TRUE
CLI-051633,Yeni,Barreto Arevalo,saldivarflorencia@example.net,F,19/03/2021,Jalisco,442-0150-4203,28981,true
CLI-040861,Gonzalo,Chávez Sáenz,moralesporfirio@example.com,F,24/06/2021,Nuevo León,442-7496-4567,58403,True
CLI-037882,Noemí,Gallegos Barela,fajardoandrea@example.net,No especificado,21/08/2024,Nuevo León,33-7932-8665,61233,true
CLI-002463,Sessa,Acuña Valdivia,wolivera@example.com,M,27/11/2019,Nuevo León,442-3891-4205 ext. 9765,37396,True
CLI-019674,Iván,Barajas Varela,augustoaguilar@example.net,M,08/05/2019,Jalisco,222-8545-8066,79268,True
CLI-017820,Graciela,Valentín Rivera,porrasabril@example.org,No especificado,08/04/2023,Nuevo León,81-5857-1308 ext. 6051,63461,FALSE
CLI-029914,Fernando,Zedillo Maldonado,angel84@example.net,F,20/03/2024,Jalisco,998-4082-0078,n/a,True
CLI-036894,Zeferino,Escobar Carmona,baezmarisol@example.net,M,08/11/2023,Jalisco,998-5299-1844,49270,true
CLI-029258,Eduardo,Campos Mena,davilaitzel@example.com,M,31/05/2024,Nuevo León,442-9880-0478,81033,TRUE
CLI-037325,Yuridia,Loya Ocasio,castillomiguel-angel@example.org,M,09/11/2024,Jalisco,442-5515-2411 ext. 4455,92716,true
CLI-014194,José Eduardo,Olivo Alvarado,concepcion77@example.com,M,24/04/2020,Nuevo León,55-5466-4921 ext. 5436,63717,true
CLI-003780,Noelia,Galarza Guerra,reynaldoescamilla@example.org,M,02/11/2019,Jalisco,33-0631-5534 ext. 678,81737,True
CLI-032835,Ilse,Ramírez Nájera,soledadlara@example.net,F,14/02/2023,Jalisco,442-4081-1225,47772,TRUE
CLI-040122,Adriana,Alarcón Munguía,joaquinabrego@example.org,No especificado,20/11/2021,Nuevo León,998-1061-4305,73076,TRUE
CLI-030950,Felix,Herrera Mares,susana21@example.org,M,19/08/2021,Jalisco,55-0122-0974,None,True
CLI-031549,Elvira,Rocha Franco,menaflorencia@example.org,M,11/12/2020,Jalisco,222-1859-0482,19484,TRUE
CLI-048189,David,Cervantes Centeno,ariascarlota@example.org,M,18/09/2022,Nuevo León,442-3322-7469,85348,true
CLI-050261,Carla,Cedillo Moya,patriciaceja@example.com,F,10/08/2023,Jalisco,222-9056-4052,58999,TRUE
CLI-048606,Patricia,Santillán Duarte,guillermo21@example.com,No especificado,07/09/2023,Nuevo León,55-9291-6372,76110,True
CLI-014436,Blanca,Quiroz Gonzales,alejandranajera@example.com,M,07/05/2019,Nuevo León,442-3333-6595,61834,TRUE
CLI-005803,Salvador,Bahena Ojeda,gutierrezmaximiliano@example.com,F,20/12/2023,Jalisco,33-2573-7448 ext. 1259,93634,True
CLI-027418,Carlota,Sierra Carranza,renatode-la-o@example.com,F,31/07/2021,Nuevo León,33-1838-3098 ext. 1375,33153,True
CLI-000349,Timoteo,Santillán Montes,irene88@example.com,F,16/11/2023,Nuevo León,998-4698-4139 ext. 4424,40812,True
CLI-005470,Abigail,Batista Correa,catalina45@example.net,F,11/09/2020,Nuevo León,222-9170-5785,51906,true
CLI-048232,Abel,Pizarro Reynoso,cynthia82@example.com,M,07/07/2023,Nuevo León,998-4722-6838,98521,True
CLI-036100,Cristina,Escamilla Mondragón,esteban86@example.com,M,17/10/2024,Nuevo León,81-0831-7495,20179,true
CLI-002302,Juana,Ávalos Santillán,martinpartida@example.org,M,16/01/2019,Jalisco,55-3812-4038,63868,TRUE
CLI-031881,Gilberto,Villagómez Bétancourt,hrivas@example.net,F,14/02/2020,Jalisco,55-0045-4551 ext. 2019,27139,True
CLI-013380,Nadia,Montero Ávalos,ovaladez@example.org,M,24/09/2022,Nuevo León,55-9684-9288,36378,false
CLI-032695,Eloisa,Puga Camacho,qgriego@example.net,M,17/12/2022,Jalisco,81-9658-4447 ext. 6579,70142,TRUE
CLI-035079,Alonso,Cano Tapia,ivonne56@example.org,M,25/04/2024,Nuevo León,442-7574-0273,32199,True
CLI-003849,Gregorio,Toro Jurado,,M,23/09/2021,Jalisco,81-0587-6406,16708,True
CLI-014297,Marcos,Gamez Casas,xzepeda@example.com,F,04/09/2022,Jalisco,442-7799-8691,64228,true
CLI-002440,Samuel,Montero Aragón,luciacaban@example.com,M,26/05/2019,Nuevo León,55-7536-5457,34853,true
CLI-041240,Jacobo,de la Torre Chávez,ortizluis-manuel@example.net,M,07/01/2021,Nuevo León,222-7451-7386,93432,true
CLI-016654,Octavio,Echeverría Valles,nancy43@example.net,F,30/07/2020,Nuevo León,81-2854-5532,31057,true
CLI-017027,Georgina,Marín Barajas,hnieto@example.com,F,09/11/2019,Nuevo León,222-7430-1388,99585,true
CLI-012019,Isabela,Velásquez Barreto,jostejada@example.net,M,07/08/2019,Nuevo León,998-3094-2384 ext. 7337,35892,true
CLI-008429,Juana,Cortez Escalante,mtorrez@example.net,No especificado,28/03/2023,Jalisco,222-7228-7025,41898,TRUE
CLI-018329,Carolina,Alarcón Barragán,icepeda@example.net,M,11/05/2023,Nuevo León,33-6980-9571,74928,false
CLI-024975,Eduardo,Montes Arriaga,jose-carlos74@example.com,M,29/07/2020,Nuevo León,998-0407-0107,43401,FALSE
CLI-030278,Eugenio,Bernal Angulo,negreteagustin@example.net,M,06/03/2021,Nuevo León,442-2780-1441 ext. 8721,NA,TRUE
CLI-042073,José Luis,Casillas Caldera,jmunguia@example.com,M,21/05/2019,Jalisco,33-2088-2118,43341,TRUE
CLI-019751,Julia,Salas Palomino,maria-del-carmendelgadillo@example.org,F,02/01/2022,Nuevo León,81-7617-7468 ext. 745,77366,TRUE
CLI-032643,Ana María,Baeza García,garridoalicia@example.com,M,27/03/2019,Nuevo León,442-7008-7566,38763,true
CLI-003162,Sonia,Valentín Treviño,vvillegas@example.net,F,25/08/2024,Jalisco,33-0165-8768 ext. 6398,35726,true
CLI-049858,Soledad,Cepeda Hinojosa,veronicaochoa@example.org,M,21/09/2023,Jalisco,33-6740-6055 ext. 3579,73876,true
CLI-015809,Adalberto,Escamilla Chapa,csolis@example.com,F,29/12/2023,Jalisco,442-1424-1193,45635,True
CLI-028074,Victoria,Alemán Pelayo,hrosales@example.org,M,15/12/2019,Nuevo León,81-3107-5987,20161,true
CLI-035619,Patricio,Vallejo Granado,tcervantez@example.net,F,03/01/2022,Jalisco,33-6995-1075 ext. 2571,29487,True
CLI-050850,Jorge,Pantoja Mateo,gonzalo81@example.com,F,17/10/2022,Jalisco,81-8373-6341 ext. 5937,26322,true
CLI-004631,Isabel,Lara Cardenas,fidelvillanueva@example.net,F,07/08/2024,Nuevo León,222-5136-7687,42445,false
CLI-033145,Ilse,Vásquez Dávila,elena59@example.org,F,03/12/2019,Jalisco,442-3054-9902,98156,TRUE
CLI-028012,Natividad,Concepción Santacruz,gquintana@example.org,No especificado,02/09/2024,Nuevo León,998-1618-6895,78049,True
CLI-015088,Patricia,Treviño Ulibarri,montanezuriel@example.com,M,28/05/2020,Jalisco,33-3594-8108,22559,True
CLI-040091,Ignacio,Bustos Curiel,enrique30@example.net,F,29/04/2023,Jalisco,81-4872-9001,84241,TRUE
CLI-048037,Esperanza,Vázquez Saldaña,oscarmontalvo@example.net,M,13/11/2022,Jalisco,442-0453-5720,78081,true
CLI-050098,Asunción,Bustos Baca,gerardoportillo@example.org,F,05/04/2022,Jalisco,442-3261-0808,89891,True
CLI-036149,Gloria,Fernández Guzmán,xamaya@example.org,F,20/09/2021,Jalisco,33-6228-7969,75839,TRUE
CLI-008008,Alma,Osorio Barreto,cristian27@example.com,M,15/01/2021,Nuevo León,222-2130-6561,89029,True
CLI-017291,Cornelio,Maldonado Jaimes,luisnieves@example.com,F,03/10/2021,Nuevo León,33-5165-8967 ext. 2666,16436,True
CLI-048632,Adela,de la O Monroy,uyanez@example.org,F,19/07/2024,Jalisco,222-0546-4957 ext. 2376,35131,FALSE
CLI-037933,Helena,Alvarez Marroquín,hzayas@example.net,M,15/12/2019,Nuevo León,33-7629-8006,80475,True
CLI-024461,Reynaldo,Riojas Osorio,serratooliver@example.net,F,13/12/2024,Nuevo León,81-1208-7269 ext. 5301,16753,true
CLI-034809,Ricardo,Pelayo Terán,sfuentes@example.org,M,06/11/2020,Jalisco,55-4059-1725,57643,false
CLI-043102,Araceli,Rosas Quiroz,klinares@example.net,M,11/03/2019,Nuevo León,55-7104-4341,22336,FALSE
CLI-044325,Irene,Jurado Samaniego,fernandomireles@example.org,F,05/02/2021,Nuevo León,55-8029-7891,70471,TRUE
CLI-050628,Miriam,Gonzales Mateo,llaboy@example.com,F,22/02/2024,Nuevo León,33-0443-6477,53788,True
CLI-003443,Manuel,Ballesteros Rolón,hector44@example.net,No especificado,12/01/2021,Nuevo León,55-4641-1469,19257,true
CLI-012607,Ramiro,Gaona Acosta,alfarodulce-maria@example.org,F,18/05/2022,Nuevo León,55-4010-8888,88118,TRUE
CLI-036517,Violeta,Baca Briseño,gironminerva@example.org,F,29/09/2019,Jalisco,55-7709-6943,30314,TRUE
CLI-048538,Francisca,Vallejo Salinas,ilsenegrete@example.net,F,14/05/2020,Nuevo León,998-8750-8643,79223,true
CLI-037409,Ruby,de Jesús Echeverría,zrios@example.net,NULL,14/05/2024,Jalisco,81-2767-6140 ext. 8891,42495,True
CLI-050748,Silvia,Granados Mares,angela28@example.org,No especificado,31/03/2019,Jalisco,998-7069-0574, ,False
CLI-052895,Rebeca,Ruelas Cortés,homerobarajas@example.org,F,28/12/2020,Nuevo León,222-3927-9620,83713,FALSE
CLI-003264,Lourdes,Guillen Escobar,jverdugo@example.org,F,07/09/2022,Jalisco,222-0900-4613,96952,true
CLI-043577,Teodoro,Huerta Verdugo,cristinaflorez@example.com,M,07/01/2024,Jalisco,55-5658-6182,43200,true
CLI-049865,Judith,Medrano Valles,samuel12@example.com,F,26/08/2019,Nuevo León,81-1793-5657 ext. 4740,41111,False
CLI-025634,Miriam,Cordero Malave,tomas64@example.com,M,24/11/2023,Nuevo León,55-1396-3703,38123,False
CLI-030388,Minerva,Valverde Henríquez,hcoronado@example.net,F,05/02/2020,Nuevo León,442-0460-3889,15065,True
CLI-049502,José,Rosales Cedillo,federico67@example.com,F,01/03/2023,Jalisco,55-4945-4691,-,TRUE
CLI-014165,Itzel,Rodrígez Granados,cervantezrolando@example.net,F,15/11/2019,Nuevo León,33-4085-1954,24485,true
CLI-006529,Trinidad,Estévez Muñiz,mayorgahelena@example.org,F,26/10/2024,Jalisco,442-2933-2980,86146,true
CLI-038758,René,Barrios Alonzo,ignacio81@example.com,No especificado,06/05/2020,Nuevo León,33-8796-7130 ext. 4481,78715,True
CLI-049991,Irene,Esquivel Perales,rsauceda@example.net,No especificado,26/02/2020,Jalisco,55-7937-6038 ext. 2469,10260,True
CLI-020722,Paulina,Soto Aguirre,ochoadaniel@example.net,M,18/12/2020,Nuevo León,55-3743-4632,69288,true
CLI-006226,Olga,Villaseñor Olivera,osamaniego@example.net,No especificado,06/06/2020,Jalisco,33-2934-1375 ext. 1826,22559,TRUE
CLI-034106,Marcela,Godínez Aparicio,jorge45@example.net,M,09/05/2023,Nuevo León,33-0251-6263,22724,FALSE
CLI-024963,Ruby,Partida Zambrano,esperanza74@example.org,none,09/07/2019,Nuevo León,55-2103-0716,79172,TRUE
CLI-026787,Julio,Flórez Cordero,,F,19/01/2020,Jalisco,998-8757-9487,42496,true
CLI-051546,Benjamín,Caraballo Chapa,zaratevioleta@example.com,M,11/12/2024,Jalisco,55-2754-5789 ext. 7864,17327,true
CLI-042379,Francisco Javier,Pelayo Tello,snavarrete@example.net,M,03/11/2023,Jalisco,81-3340-8241,76144,True
CLI-039068,Helena,Valdivia Jaime,lrivas@example.org,M,31/07/2024,Jalisco,222-1619-8940,76587,False
CLI-047583,María José,Duarte Perales,dolores76@example.net,F,15/12/2021,Jalisco,33-0210-2797,44612,true
CLI-041999,Antonia,Jurado Barajas,pprieto@example.net,M,26/04/2020,Jalisco,55-5073-3568,12936,false
CLI-025007,Carlota,Medrano Linares,,F,09/08/2022,Nuevo León,998-8825-2600,35177,True
CLI-014509,Daniel,Regalado Rivas,uacevedo@example.com,M,08/07/2024,Nuevo León,442-8268-7251,28143,FALSE
CLI-033263,Bernardo,Granado Mejía,alfaroguillermo@example.org,F,19/11/2021,Jalisco,33-5257-7394,69145,True
CLI-001102,Ana María,Rolón Gamez,mespinal@example.org,M,14/11/2020,Nuevo León,222-7030-0303 ext. 6982,67860,True
CLI-017923,Juan,Robles Holguín,marisol82@example.org,F,30/12/2024,Jalisco,442-4839-2535,36674,TRUE
CLI-014820,Ruby,Valdivia Carbajal,cesar03@example.net,M,19/05/2023,Nuevo León,998-9106-9042,33990,True
CLI-023942,Ariadna,del Río Garay,florenciacazares@example.org,M,04/08/2020,Nuevo León,33-8046-6338,77677,TRUE
CLI-012241,Eloisa,Linares Medrano,ovaca@example.org,M,07/07/2019,Jalisco,442-1206-1338 ext. 4266,45724,false
CLI-026773,Aldo,Archuleta Leiva,arcelia54@example.net,F,17/08/2024,Nuevo León,222-1071-7683,96712,true
CLI-028304,Marisol,Cepeda Romero,montanoamador@example.com,M,17/03/2022,Nuevo León,222-7963-9671,26942,True
CLI-033840,Israel,Nazario Estévez,ignacio84@example.org,M,25/10/2022,Jalisco,33-1024-7868,49030,TRUE
CLI-049369,Abel,Casares Cedillo,mayteguzman@example.net,M,05/08/2023,Jalisco,222-3940-2971,14761,true
CLI-011544,Inés,Sánchez Anguiano,gbermudez@example.com,F,14/09/2024,Jalisco,33-2298-5824,22732,True
CLI-043374,Karina,Sarabia Carrero,bmares@example.com,F,07/10/2023,Nuevo León,33-5036-1197,20861,true
CLI-000520,Conchita,Prieto Solís,luciamontoya@example.com,F,27/07/2021,Nuevo León,998-7717-9990 ext. 1730,42455,True
CLI-051452,Isabela,Madrid del Río,navaeric@example.net,M,27/12/2024,Nuevo León,998-9171-5718,77851,true
CLI-052389,Eduardo,Dueñas Godínez,urrutiateodoro@example.net,F,01/11/2020,Jalisco,33-8098-9701,62653,True
CLI-046463,Ana María,Macías Aponte,mtejada@example.com,F,29/07/2022,Jalisco,222-1793-7512,70589,TRUE
CLI-043727,Rolando,Marroquín Miranda,amador25@example.org,n/a,04/07/2021,Nuevo León,442-0662-2808 ext. 1199,33101,true
CLI-017067,Jerónimo,Patiño Velásquez,xleiva@example.com,M,27/07/2022,Nuevo León,222-9541-3354,61342,true
CLI-028393,Leonor,Rosas Vela,pascual25@example.com,M,20/08/2019,Jalisco,33-6348-7729 ext. 5018,72119,TRUE
CLI-021748,Aldo,Salazar Corrales,wendolin05@example.com,F,18/08/2021,Jalisco,81-8708-5487 ext. 2851,79627,True
CLI-001496,Dulce,Orta Razo,aida15@example.net,No especificado,14/09/2023,Nuevo León,442-7098-6353,56031,True
CLI-024782,Esparta,Quiñones Arce,rrascon@example.org,F,06/08/2020,Nuevo León,442-0375-6717,64122,TRUE
CLI-025640,Luisa,Villareal Almonte,adrianaleon@example.org,F,05/09/2023,Jalisco,998-5307-8117 ext. 6449,31080,True
CLI-048281,Isaac,Cuellar Frías,juanbueno@example.net,F,25/02/2024,Jalisco,442-4614-3231 ext. 930,77363,true
CLI-035066,Mauro,Gómez Batista,hernanmota@example.net,F,02/10/2021,Jalisco,222-0665-8295 ext. 9998,39866,False
CLI-026123,Reynaldo,Estrada Sierra,rene17@example.com,F,07/05/2019,Nuevo León,442-8312-1301,31153,true
CLI-043049,Dalia,Leyva Benavides,rosaliaanaya@example.com,M,11/07/2019,Jalisco,33-6029-8752,80318,TRUE
CLI-007057,Fidel,Ibarra Caraballo,parrajorge-luis@example.com,F,30/04/2022,Nuevo León,222-3245-0223,93333,True
CLI-030595,Amador,Godoy Olmos,pradojesus@example.net,F,14/07/2019,Jalisco,998-2187-3104,98042,true
CLI-046404,Mariano,Olivárez Salcido,helena04@example.com,F,21/09/2019,Jalisco,998-4033-7731,76573,TRUE
CLI-010968,Laura,Serrato Lerma,navamodesto@example.net,M,12/02/2024,Jalisco,222-0795-1699 ext. 5704,81207,FALSE
CLI-041848,Ángel,Mora Zepeda,zmonroy@example.net,M,25/01/2023,Nuevo León,81-7532-3863 ext. 7241,32925,true
CLI-013741,María,Rosado Molina,lgriego@example.net,F,18/06/2019,Nuevo León,998-7534-2804,49085,True
CLI-036980,Marisela,Brito Armendáriz,xsoto@example.com,F,01/05/2023,Jalisco,998-2164-1266 ext. 8594,65394,True
CLI-000645,Dolores,del Valle Linares,alarconabraham@example.org,F,17/09/2019,Jalisco,33-4617-4288,20836,true
CLI-018877,Aurora,Fernández Chavarría,golivarez@example.org,null,06/07/2019,Nuevo León,55-1063-4023,56606,False
CLI-037599,Pedro,Velázquez Abreu,jorge49@example.com,M,17/03/2022,Nuevo León,442-7504-4625,33776,True
CLI-017279,Mariano,Briseño López,mendezabelardo@example.net,M,13/07/2024,Nuevo León,442-6454-3984,84940,true
CLI-007380,Yolanda,Adame Medrano,joaquin96@example.com,M,05/03/2022,Jalisco,998-5941-6781,69764,true
CLI-033895,Octavio,Córdova Villalobos,magdalenavalencia@example.org,F,05/03/2023,Nuevo León,81-7675-5628,61311,False
CLI-010155,Jorge,Montenegro Padilla,alfredovallejo@example.net,M,25/12/2023,Nuevo León,81-0524-4213,28396,TRUE
CLI-026794,Cecilia,Rosas Haro,israel81@example.org,M,15/03/2024,Nuevo León,33-5099-4602,85737,False
CLI-011955,Ángela,Soria Valle,,M,05/05/2023,Jalisco,55-7454-5104,61155,false
CLI-037820,Luis Miguel,Casanova Murillo,,M,28/05/2021,Nuevo León,81-3141-7422,84834,TRUE
CLI-026076,Arcelia,Bustamante Tamez,parragenaro@example.net,M,23/05/2021,Nuevo León,998-0506-9410 ext. 9762,49517,TRUE
CLI-011300,Luis Miguel,Maldonado Montaño,peralesjorge@example.com,M,01/04/2021,Nuevo León,998-9209-8978,36587,false
CLI-012368,Reynaldo,Zambrano Arguello,riojasberta@example.org,F,06/04/2023,Nuevo León,222-3962-6834,94343,True
CLI-034998,Soledad,Menchaca Leyva,socorro10@example.org,F,24/09/2022,Nuevo León,222-5852-8612,92680,True
CLI-044993,Noelia,de la Torre Rodrígez,trascon@example.com,M,15/10/2022,Nuevo León,222-3838-6073,43113,TRUE
CLI-040734,Israel,Barrientos Ceja,paulina06@example.net,F,13/08/2019,Nuevo León,222-7260-2157 ext. 4742,15065,true
CLI-010049,Humberto,Porras Reyna,fguerra@example.net,F,01/08/2019,Nuevo León,81-7634-9062 ext. 234,10223,FALSE
CLI-040290,Rolando,Matos Palacios,ldel-valle@example.com,M,04/09/2022,Nuevo León,33-6054-3280,19198,False
CLI-033442,María Cristina,Casas Ordóñez,geronimo89@example.com,F,22/09/2024,Nuevo León,33-8402-9152,89618,FALSE
CLI-026952,Florencia,Zapata Montaño,adalberto59@example.org,M,13/07/2022,Nuevo León,81-8973-8259,n/a,TRUE
CLI-015586,Julia,Grijalva Segovia,elsa56@example.net,M,24/07/2020,Nuevo León,222-7046-2500,26513,FALSE
CLI-051880,Daniela,Leal Moya,maria-luisa44@example.net,M,31/08/2019,Nuevo León,442-7293-5501,87847,true
CLI-017957,Antonio,Rodríquez Mejía,martinmares@example.org,F,26/05/2019,Nuevo León,998-1577-8018 ext. 7753,43953,TRUE
CLI-050890,Arcelia,Lozada Ocampo,oquendofrancisca@example.org,M,06/12/2021,Nuevo León,55-2684-9265 ext. 4651,16044,TRUE
CLI-021467,Carlos,Nieves Valenzuela,svega@example.org,M,09/05/2019,Nuevo León,442-6517-5476,75108,true
CLI-042224,Irma,Fierro Garay,coronaabelardo@example.com,No especificado,02/05/2021,Jalisco,442-5071-4193 ext. 333,10708,true
CLI-004122,Arcelia,Lemus Miranda,luzespinoza@example.org,F,16/07/2022,Nuevo León,222-3275-1510,24520,True
CLI-028726,Guillermina,Orta Fajardo,hrico@example.org,F,21/07/2024,Nuevo León,81-8852-8683,43623,True
CLI-011012,Victoria,Salazar Mireles,rubiovioleta@example.net,M,13/02/2024,Jalisco,998-6531-9228,43519,True
CLI-026501,Emilio,Menchaca Colunga,elovato@example.net,F,21/09/2021,Nuevo León,222-9897-1654,29668,true
CLI-037102,Miguel,Durán Romero,dario41@example.com,M,06/11/2019,Jalisco,55-1584-9348 ext. 1859,87660,True
CLI-006427,Blanca,Espinosa Nazario,lvaldez@example.org,F,04/06/2020,Nuevo León,55-5982-6098 ext. 6268,24791,True
CLI-015249,Conchita,Barragán Parra,,No especificado,20/09/2020,Jalisco,222-8809-4259,79816,false
CLI-032371,Cristian,Casares Piña,vnegron@example.org,M,13/06/2023,Jalisco,222-0137-5048,51909,TRUE
CLI-041627,Marcela,Nevárez Rivera,romoruben@example.org,F,17/04/2024,Nuevo León,33-7479-3687, ,True
CLI-047111,Luis Miguel,Valverde Soria,ourena@example.com,M,24/10/2020,Nuevo León,222-8019-4748 ext. 7989,37502,True
CLI-037494,Elvira,Botello Escamilla,geronimo73@example.org,M,31/10/2019,Jalisco,81-9254-5774,56350,TRUE
CLI-037752,Zeferino,Narváez Pineda,esperanza42@example.com,M,09/08/2024,Jalisco,442-1843-2895,38546,TRUE
CLI-042742,Elvia,Espinosa Delgado,villalobosflavio@example.org,No especificado,19/11/2019,Nuevo León,222-5010-3248,95307,True
CLI-006204,José Carlos,Villarreal Corrales,fprieto@example.net,M,05/10/2022,Jalisco,222-9848-8138,13506,FALSE
CLI-006700,Guillermo,López Gálvez,alvarezpedro@example.org,F,24/06/2020,Jalisco,55-7764-9178 ext. 3006,88854,false
CLI-012470,Bianca,Leyva Escobar,ssolorzano@example.com,F,02/01/2020,Jalisco,55-9657-6974,20480,True
CLI-034004,Esteban,Regalado Garrido,armentajuan-carlos@example.org,M,15/03/2023,Nuevo León,998-2924-9729,17907,True
CLI-004663,Emilia,Abreu Villegas,stejeda@example.net,F,22/07/2019,Jalisco,998-7956-5649,53495,TRUE
CLI-015621,Citlali,Hernádez Bueno,nsalas@example.com,No especificado,24/08/2021,Jalisco,998-6640-4845,14029,True
CLI-049291,Marisela,Girón Polanco,,M,05/03/2021,Jalisco,81-9616-9245,91280,FALSE
CLI-049908,Carlota,Villalobos Burgos,manuel51@example.com,M,31/01/2021,Nuevo León,81-2876-8371,41045,true
CLI-036083,Modesto,Vallejo López,concepcion68@example.org,No especificado,13/06/2020,Nuevo León,81-8655-0467 ext. 9875,73052,FALSE
CLI-014489,Abril,Lugo Carrillo,rociotijerina@example.net,F,27/11/2020,Nuevo León,55-6306-1454,80196,True
CLI-030532,Hilda,Ríos Loya,garciasandra@example.com,M,16/12/2023,Jalisco,33-8412-2422 ext. 7852,74718,False
CLI-043804,Rubén,Murillo Meza,salma30@example.org,F,19/04/2021,Nuevo León,998-1061-9945,65620,TRUE
CLI-042167,Zacarías,Posada Caldera,marthavelasquez@example.com,M,22/05/2019,Nuevo León,442-8748-5464,68996,True
